review,label
ايه ده ما الفلورز لسه موجودين اهو .أومال انا ليه حاسس ان بكلم نفسي بقالي فترة . ,negative
انا عايزة بيت اعيش فى لوحدى مش عايزة اعيش مع حد . ,negative
بفضل افكر فيك لحد ماانام واشوفك في الحلم و بتبقي اول حاجة تيجي علي بالي لما اصحي .,positive
في حاجات مش بحبها بس بعملها بس علشان الناس اللي بحبهم بيحبوها .,positive
الحمدلله ان احنا خلاص نقدر نوصل لكاس العالم قريب اوي .,positive
يا شباب اللي عايزني اصممله حاجة يقدر يكلمني في اي وقت من غير كسوف .,positive
حلو انك تحس ان فيه حد في العالم الكبير ده بيفكر فيك و يهتم باصغر تفاصيلك رغم انك في مكان و هو في مكان تاني .,positive
انا هفضل دايما فاكرك بالخير .,positive
الكليات دي قسمة و نصيب يعني عادى .,positive
لا تقع في حب شخص لديه حبيب لم ينساه. لانك هتكون انت الوحيد الذي يتالم طول العمر. ,negative
لا تنتظر مني مجيء فالطريق نحوك كئيب وعر وسأتأخر . ,negative
ايه القلق اللى لواحد عايش فيه ده . ,negative
اية اللي أنا شايفه ده .واد بيقول لبت  تتجوزيني واغسلك المواعين .واربى العيال .راحت الهيبة . ,negative
أكثر حاجة بتضيع منى مفتاح العربية . ,negative
الجبال جبال لو هبت عواصف  ما تزحزح . ,positive
الأدب لا يليق بكل الأوقات .فطولة اللسان لها لذه أحيانا  . ,negative
أصعب شي بالدنيا لما احد يقولك حط نفسك مكاني .ياعم أنا ناقص . ,negative
الواحد عايز يحرق كل ذكرياته بجاز . ,negative
انا اللى اتشرفت بالنقاش معك . ,positive
الكلام ده لمين بالظبط .التايم لاين ما صدق لقى الكلمة وكله شبط . ,negative
علي جهنم يا معارضين . ,negative
مش كل بنت بتبكى بيكون السبب انا بتحب .ممكن تكون جعانه مش اكتر . ,negative
المعارضين بيوزعوا بيبسي دايت وتذاكر سينما على اللي يصوت بلا  .تمويل خارجي. ,negative
أفكر أعيش لنفسي اليومين دول .وادلع . ,positive
ده الاخوان فى الاستايل الجديد.منافقين . ,negative
الفقير ليس بالضروره من لا يملك المال .انما الفقير من لا يملك الاخلاق والعقل والضمير  . ,negative
روحوا ناموا بقي عشان تصحوا بكرا لصلاة الفجر .,positive
كان فرح حلو فعلا .,positive
بس ايه الصور الجامدة اللي انت صورتها دي .,positive
انت لازم تتدرب كويس قبل ما تدخل اي مجال عشان تبقي قد المسؤولية .,positive
المهم في الاخر ان يكون اليوم عجبك و تكوني اتبسطتي .,positive
انا بحب اشرب حاجة واحدة بس في كل الاماكن اللي بروحها مهما كان فيه حاجات احلي .,positive
عزيزي الزوج اذا سألتك زوجتك سؤال وهي حاطه إيدها فى وسطها .  فتأكد أنها عارفه الإجابه لضمان سلامتك لا تكذب .هتتقفش . ,negative
المصريين كل كلامهم ميت من الضحك . ميت من الجوع. ميت من البرد. ميت من الحر . شعب متوفي  الله يغفر له. ,negative
يعني مكسوف تقول نعم عشان متبقاش زي الاخوان. يا خسارة طلعت راسمالي برجوازي متخفي . ,negative
الاعلام نجح انه يعمل فتنه بينا . ,negative
عندما أراك بعقلي لا تختلف عنهم ، ولكن عندما اراك بقلبي فلا أحد يشبهك . فلا تجعلني أراك بعقلي يوماً فلتحافظ على قلبي . ,positive
بعض الشعب يكره الطماطم بس يحب الكاتشب . مش عارف يعنى هو الكاتشب معمول من تفاح مثلا يعنى. ,negative
احترف الاستغباء عندما تزعجني المقاصد . ,negative
الاكل يا جماعة .هو مصدر السعادة فى الدنيا دى . ,positive
الايد اللى بمسك بيها الماوس خلاص قربت تتلج من كترالبرد . ,negative
انا بعشق اللازانيا سواء فراخ او لحمه . ,positive
فى علوم مش بنلحق ناخد منهج علشان نمتحن .كفاية امتحانات بقى . ,negative
فى دراسة بتقول ان الرجال اكثر رومانسية من المراة .كم انت جميل ايها الرجل المصرى . ,positive
لا أنا بقيت لازم أقع مرة كل ويك اند . ,negative
الابتسامة عند الضيق هي قمة الصبر . ,positive
الوفاء كلمة تثرثر بيها الالسنه .وعند التضحية تخرس الكثير من الافعال . ,negative
ذات مومنت لما تلاقي واحدة كاتبة أنا مفهمتش حاجة من حلقة باسم يوسف  يو فل لايك  .جري إيه يا ولية  انتي هتعمليهم عليا ولا إيه  . ,negative
انت ردك افحمنى الصراحة . مكنتش متوقعه الرد ده . ,negative
طبعا أول حاجتين مرسي العبيط هيعملهم بكرا .إنه هيضرب بطاقة على مصر الجديدة ويطلع إعلان دستوري بأثر رجعي بالسماح للشاطر بالتصويت . ,negative
"ربي لا أعلم أي كلام في غيبتي يقال عني . ولا أعلم أي ظنون خاطئة تدور حولي .""ربي أنت أعلم مني و منهم ، فأحسن ذكري فيما بينهم "" . ",positive
المجد لكل بنت لسة بتاكل مصاصة . ,positive
احنا فى عجائب حكم الاخوان . ,negative
ياعم انا مليش فى الفلسفة بتاعتك دى . ,negative
مؤلم ﺍﻥ ﺗﺒﺘﺴﻢ ﻓﻲ ﻭﺟﻪ انسان يتمنى  لك ﺍﻥ  تفشل  ﻓﻲ ﻭﺟﻬﻪ  . ,negative
انا على يقين اننا بنعيش اسود ايام حياتنا . قال عصر النهضة قال  . ,negative
تشكر يا ذوق يا عسل . ,positive
البساطة  أن تعتزل ضجيج العالم. بينما الحياة  أن تكيف هذا الضجيج كيفما تريد . ,positive
مين سقعان تاني غيرى .هموت من البرد . ,negative
لما بشوف شكلى بالكاميرا الامامية للموبايل .بستعيذ من الشيطان الرجيم . ,negative
والله انت مفيش احلي منك و من خفة دمك دي .ربنا يحميك يارب .,positive
حافظ علي فرحتك وخليك دايما بتفرح باقل الحاجات علشان تعيش مرتاح .,positive
امي بتحب كتب التاريخ اوي عندها مكتبة كبيرة و لسة بتجيب كتب تاريخ تاني .,positive
خلينا كدا عمالين نسترجع في ذكريات .الذكريات تحسها بتديك امل انك تعمل ذكريات احلي منها .,positive
بعرف اعمل عصير حلو اوي كل اللي في البيت بيحبوه من ايدي .,positive
مرسى حرامى وبيبع البلد .وبكرا افكركم . ,negative
فى ناس بتتكلم عن مرسى ولا كانه من الصحابة مثلا . ,negative
ريتويت بسرعه خلى العالم كله يشوف بشار الظالم بيعمل ايه فى شعبة . ,negative
يارب حقق لي ما اتمنى  . ,positive
عودت صدرى على الطعنات حتى لا يحزن يوما . ,negative
انا بردوا بقول كده . يخليهم رجاله قد كلمتهم. ,positive
الابتسامة تجعلك تبدو اصغر  . والصلوات تجعلنا نشعر بأننا أقوى .والاصدقاء يجعلوننا نستمتع بالحياة إلى الابد . ,positive
كتمان ثم كتمان  ثم انفجار لشيء تافه . ,negative
رغم اختلافنا  بس مصر هتفضل بخير غصب عن اي حد . ,positive
كان الماتش النهارده ممته بصراحة . ,positive
ولكي نكون سعداء علينا ان لا نبالي كثيراً بأفعال الاخرين  . ,positive
ما انا لو ضامن الغداء كنت جيت عندك.بس انا عارف انك مفطرتش اصلا . ,negative
انا عايز اطفش من ام البلد دى . ,negative
الحب الحقيقي  هو أن تحب الشخص الوحيد القادر على أن يجعلك تعيسا . ,positive
إحيـانـا لا نشعـر بلـذة جمـال اليـوم إلا حينمـا نحـادث من نحـب. ,positive
